Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,France,France,FR,40.65,61.02,91.19,15.03,opendata.reseaux-energies.fr,false,
2021-01-01 01:00:00,France,France,FR,40.59,61.0,91.41,15.71,opendata.reseaux-energies.fr,false,
2021-01-01 02:00:00,France,France,FR,32.13,51.11,92.56,14.64,opendata.reseaux-energies.fr,false,
2021-01-01 03:00:00,France,France,FR,27.84,46.02,93.17,14.47,opendata.reseaux-energies.fr,false,
2021-01-01 04:00:00,France,France,FR,28.63,46.77,93.18,13.96,opendata.reseaux-energies.fr,false,
2021-01-01 05:00:00,France,France,FR,32.18,51.08,92.62,14.18,opendata.reseaux-energies.fr,false,
2021-01-01 06:00:00,France,France,FR,31.45,50.08,92.94,15.63,opendata.reseaux-energies.fr,false,
2021-01-01 07:00:00,France,France,FR,31.07,49.46,93.04,15.31,opendata.reseaux-energies.fr,false,
2021-01-01 08:00:00,France,France,FR,30.18,48.44,93.17,15.0,opendata.reseaux-energies.fr,false,
2021-01-01 09:00:00,France,France,FR,31.5,50.28,92.94,15.96,opendata.reseaux-energies.fr,false,
2021-01-01 10:00:00,France,France,FR,31.2,50.25,92.96,17.0,opendata.reseaux-energies.fr,false,
2021-01-01 11:00:00,France,France,FR,33.45,53.07,92.7,17.89,opendata.reseaux-energies.fr,false,
2021-01-01 12:00:00,France,France,FR,30.11,49.02,93.15,17.87,opendata.reseaux-energies.fr,false,
2021-01-01 13:00:00,France,France,FR,25.34,43.29,93.75,17.45,opendata.reseaux-energies.fr,false,
2021-01-01 14:00:00,France,France,FR,26.97,45.29,93.29,16.66,opendata.reseaux-energies.fr,false,
2021-01-01 15:00:00,France,France,FR,30.66,49.76,92.33,15.44,opendata.reseaux-energies.fr,false,
2021-01-01 16:00:00,France,France,FR,34.42,54.33,91.41,15.19,opendata.reseaux-energies.fr,false,
2021-01-01 17:00:00,France,France,FR,35.14,54.67,91.48,18.63,opendata.reseaux-energies.fr,false,
2021-01-01 18:00:00,France,France,FR,41.69,62.42,90.57,19.27,opendata.reseaux-energies.fr,false,
2021-01-01 19:00:00,France,France,FR,40.63,61.53,90.46,17.95,opendata.reseaux-energies.fr,false,
2021-01-01 20:00:00,France,France,FR,42.16,63.55,90.15,15.19,opendata.reseaux-energies.fr,false,
2021-01-01 21:00:00,France,France,FR,44.3,66.07,90.04,14.22,opendata.reseaux-energies.fr,false,
2021-01-01 22:00:00,France,France,FR,48.56,71.03,89.4,14.52,opendata.reseaux-energies.fr,false,
2021-01-01 23:00:00,France,France,FR,40.9,61.37,90.94,14.25,opendata.reseaux-energies.fr,false,
2021-01-02 00:00:00,France,France,FR,37.92,57.71,91.9,13.9,opendata.reseaux-energies.fr,false,
2021-01-02 01:00:00,France,France,FR,35.22,54.78,92.02,13.97,opendata.reseaux-energies.fr,false,
2021-01-02 02:00:00,France,France,FR,32.44,51.25,92.58,13.72,opendata.reseaux-energies.fr,false,
2021-01-02 03:00:00,France,France,FR,28.24,46.2,93.26,14.18,opendata.reseaux-energies.fr,false,
2021-01-02 04:00:00,France,France,FR,31.67,50.35,92.64,14.45,opendata.reseaux-energies.fr,false,
2021-01-02 05:00:00,France,France,FR,33.96,52.89,92.45,14.61,opendata.reseaux-energies.fr,false,
2021-01-02 06:00:00,France,France,FR,39.71,59.97,91.33,14.53,opendata.reseaux-energies.fr,false,
2021-01-02 07:00:00,France,France,FR,42.74,64.09,90.37,14.66,opendata.reseaux-energies.fr,false,
2021-01-02 08:00:00,France,France,FR,48.12,70.56,89.33,16.17,opendata.reseaux-energies.fr,false,
2021-01-02 09:00:00,France,France,FR,49.28,72.04,89.05,17.87,opendata.reseaux-energies.fr,false,
2021-01-02 10:00:00,France,France,FR,47.49,70.15,89.27,19.33,opendata.reseaux-energies.fr,false,
2021-01-02 11:00:00,France,France,FR,48.93,72.05,88.97,20.46,opendata.reseaux-energies.fr,false,
2021-01-02 12:00:00,France,France,FR,45.06,67.51,89.44,20.94,opendata.reseaux-energies.fr,false,
2021-01-02 13:00:00,France,France,FR,42.25,64.21,89.8,19.52,opendata.reseaux-energies.fr,false,
2021-01-02 14:00:00,France,France,FR,39.73,61.29,90.03,18.62,opendata.reseaux-energies.fr,false,
2021-01-02 15:00:00,France,France,FR,40.88,62.38,89.8,17.98,opendata.reseaux-energies.fr,false,
2021-01-02 16:00:00,France,France,FR,43.23,64.69,89.68,18.58,opendata.reseaux-energies.fr,false,
2021-01-02 17:00:00,France,France,FR,48.58,70.73,89.11,20.11,opendata.reseaux-energies.fr,false,
2021-01-02 18:00:00,France,France,FR,53.87,76.95,88.36,20.52,opendata.reseaux-energies.fr,false,
2021-01-02 19:00:00,France,France,FR,55.76,79.4,87.94,18.44,opendata.reseaux-energies.fr,false,
2021-01-02 20:00:00,France,France,FR,58.97,83.35,87.42,15.99,opendata.reseaux-energies.fr,false,
2021-01-02 21:00:00,France,France,FR,58.8,83.14,87.62,14.49,opendata.reseaux-energies.fr,false,
2021-01-02 22:00:00,France,France,FR,61.13,85.68,87.47,15.13,opendata.reseaux-energies.fr,false,
2021-01-02 23:00:00,France,France,FR,53.97,77.12,88.93,15.27,opendata.reseaux-energies.fr,false,
2021-01-03 00:00:00,France,France,FR,48.82,70.53,90.48,16.12,opendata.reseaux-energies.fr,false,
2021-01-03 01:00:00,France,France,FR,45.05,66.04,91.15,15.37,opendata.reseaux-energies.fr,false,
2021-01-03 02:00:00,France,France,FR,39.6,59.62,91.81,13.93,opendata.reseaux-energies.fr,false,
2021-01-03 03:00:00,France,France,FR,36.11,55.47,92.39,13.78,opendata.reseaux-energies.fr,false,
2021-01-03 04:00:00,France,France,FR,36.82,56.41,92.26,13.52,opendata.reseaux-energies.fr,false,
2021-01-03 05:00:00,France,France,FR,39.07,58.99,92.02,13.76,opendata.reseaux-energies.fr,false,
2021-01-03 06:00:00,France,France,FR,41.24,61.62,91.71,14.42,opendata.reseaux-energies.fr,false,
2021-01-03 07:00:00,France,France,FR,44.46,65.36,91.29,14.87,opendata.reseaux-energies.fr,false,
2021-01-03 08:00:00,France,France,FR,44.99,66.25,90.82,15.61,opendata.reseaux-energies.fr,false,
2021-01-03 09:00:00,France,France,FR,44.95,66.57,90.66,16.83,opendata.reseaux-energies.fr,false,
2021-01-03 10:00:00,France,France,FR,46.3,68.38,90.43,18.09,opendata.reseaux-energies.fr,false,
2021-01-03 11:00:00,France,France,FR,49.7,72.19,90.12,19.87,opendata.reseaux-energies.fr,false,
2021-01-03 12:00:00,France,France,FR,47.17,69.38,90.34,19.41,opendata.reseaux-energies.fr,false,
2021-01-03 13:00:00,France,France,FR,47.47,69.62,90.21,17.48,opendata.reseaux-energies.fr,false,
2021-01-03 14:00:00,France,France,FR,44.77,66.42,90.44,16.52,opendata.reseaux-energies.fr,false,
2021-01-03 15:00:00,France,France,FR,43.96,65.48,90.19,15.15,opendata.reseaux-energies.fr,false,
2021-01-03 16:00:00,France,France,FR,51.04,73.75,88.93,15.25,opendata.reseaux-energies.fr,false,
2021-01-03 17:00:00,France,France,FR,60.85,84.54,87.92,17.94,opendata.reseaux-energies.fr,false,
2021-01-03 18:00:00,France,France,FR,60.34,83.75,88.1,20.68,opendata.reseaux-energies.fr,false,
2021-01-03 19:00:00,France,France,FR,56.99,79.69,88.54,20.85,opendata.reseaux-energies.fr,false,
2021-01-03 20:00:00,France,France,FR,54.62,77.25,88.62,18.98,opendata.reseaux-energies.fr,false,
2021-01-03 21:00:00,France,France,FR,58.27,81.92,88.06,16.52,opendata.reseaux-energies.fr,false,
2021-01-03 22:00:00,France,France,FR,57.18,80.51,88.27,17.35,opendata.reseaux-energies.fr,false,
2021-01-03 23:00:00,France,France,FR,56.24,79.37,88.58,16.5,opendata.reseaux-energies.fr,false,
2021-01-04 00:00:00,France,France,FR,55.43,78.93,88.44,14.12,opendata.reseaux-energies.fr,false,
2021-01-04 01:00:00,France,France,FR,58.6,82.97,87.67,13.74,opendata.reseaux-energies.fr,false,
2021-01-04 02:00:00,France,France,FR,55.9,79.57,88.25,13.27,opendata.reseaux-energies.fr,false,
2021-01-04 03:00:00,France,France,FR,52.59,75.33,88.91,12.57,opendata.reseaux-energies.fr,false,
2021-01-04 04:00:00,France,France,FR,56.69,80.11,88.22,12.63,opendata.reseaux-energies.fr,false,
2021-01-04 05:00:00,France,France,FR,63.68,88.63,86.91,13.69,opendata.reseaux-energies.fr,false,
2021-01-04 06:00:00,France,France,FR,70.15,96.44,85.66,16.39,opendata.reseaux-energies.fr,false,
2021-01-04 07:00:00,France,France,FR,71.49,97.69,85.54,19.08,opendata.reseaux-energies.fr,false,
2021-01-04 08:00:00,France,France,FR,72.12,98.17,85.61,20.24,opendata.reseaux-energies.fr,false,
2021-01-04 09:00:00,France,France,FR,74.61,101.02,85.3,20.65,opendata.reseaux-energies.fr,false,
2021-01-04 10:00:00,France,France,FR,70.12,95.89,85.89,21.39,opendata.reseaux-energies.fr,false,
2021-01-04 11:00:00,France,France,FR,70.88,96.79,85.88,23.4,opendata.reseaux-energies.fr,false,
2021-01-04 12:00:00,France,France,FR,70.16,96.71,85.69,22.76,opendata.reseaux-energies.fr,false,
2021-01-04 13:00:00,France,France,FR,67.72,94.04,85.97,21.36,opendata.reseaux-energies.fr,false,
2021-01-04 14:00:00,France,France,FR,64.95,90.7,86.3,20.82,opendata.reseaux-energies.fr,false,
2021-01-04 15:00:00,France,France,FR,67.06,92.88,86.05,19.68,opendata.reseaux-energies.fr,false,
2021-01-04 16:00:00,France,France,FR,69.74,95.63,85.83,21.22,opendata.reseaux-energies.fr,false,
2021-01-04 17:00:00,France,France,FR,71.48,96.75,86.05,24.03,opendata.reseaux-energies.fr,false,
2021-01-04 18:00:00,France,France,FR,74.03,100.26,85.74,25.02,opendata.reseaux-energies.fr,false,
2021-01-04 19:00:00,France,France,FR,80.95,109.29,84.49,22.11,opendata.reseaux-energies.fr,false,
2021-01-04 20:00:00,France,France,FR,78.44,106.7,84.6,18.9,opendata.reseaux-energies.fr,false,
2021-01-04 21:00:00,France,France,FR,77.36,105.03,84.58,17.37,opendata.reseaux-energies.fr,false,
2021-01-04 22:00:00,France,France,FR,80.46,108.52,84.24,17.71,opendata.reseaux-energies.fr,false,
2021-01-04 23:00:00,France,France,FR,71.06,97.56,85.4,17.06,opendata.reseaux-energies.fr,false,
2021-01-05 00:00:00,France,France,FR,72.52,99.45,85.1,15.25,opendata.reseaux-energies.fr,false,
2021-01-05 01:00:00,France,France,FR,74.3,101.62,84.76,15.05,opendata.reseaux-energies.fr,false,
2021-01-05 02:00:00,France,France,FR,70.92,97.65,85.32,14.55,opendata.reseaux-energies.fr,false,
2021-01-05 03:00:00,France,France,FR,71.02,97.55,85.52,14.42,opendata.reseaux-energies.fr,false,
2021-01-05 04:00:00,France,France,FR,69.11,95.34,85.78,14.41,opendata.reseaux-energies.fr,false,
2021-01-05 05:00:00,France,France,FR,79.09,107.16,84.13,15.94,opendata.reseaux-energies.fr,false,
2021-01-05 06:00:00,France,France,FR,80.49,108.4,84.11,19.84,opendata.reseaux-energies.fr,false,
2021-01-05 07:00:00,France,France,FR,85.37,113.33,83.86,22.58,opendata.reseaux-energies.fr,false,
2021-01-05 08:00:00,France,France,FR,77.61,103.85,85.13,23.94,opendata.reseaux-energies.fr,false,
2021-01-05 09:00:00,France,France,FR,78.6,105.02,85.03,24.75,opendata.reseaux-energies.fr,false,
2021-01-05 10:00:00,France,France,FR,77.85,104.24,85.14,24.83,opendata.reseaux-energies.fr,false,
2021-01-05 11:00:00,France,France,FR,78.56,105.18,85.01,25.34,opendata.reseaux-energies.fr,false,
2021-01-05 12:00:00,France,France,FR,77.35,104.44,85.07,25.01,opendata.reseaux-energies.fr,false,
2021-01-05 13:00:00,France,France,FR,78.46,106.03,84.77,23.85,opendata.reseaux-energies.fr,false,
2021-01-05 14:00:00,France,France,FR,81.19,109.67,84.24,22.59,opendata.reseaux-energies.fr,false,
2021-01-05 15:00:00,France,France,FR,84.45,113.44,83.73,21.71,opendata.reseaux-energies.fr,false,
2021-01-05 16:00:00,France,France,FR,84.58,113.36,83.88,22.69,opendata.reseaux-energies.fr,false,
2021-01-05 17:00:00,France,France,FR,82.14,109.7,84.5,24.63,opendata.reseaux-energies.fr,false,
2021-01-05 18:00:00,France,France,FR,82.33,109.38,84.69,25.6,opendata.reseaux-energies.fr,false,
2021-01-05 19:00:00,France,France,FR,87.14,115.77,83.51,22.44,opendata.reseaux-energies.fr,false,
2021-01-05 20:00:00,France,France,FR,87.71,116.82,83.05,18.3,opendata.reseaux-energies.fr,false,
2021-01-05 21:00:00,France,France,FR,89.84,119.53,82.65,16.06,opendata.reseaux-energies.fr,false,
2021-01-05 22:00:00,France,France,FR,88.61,117.88,82.98,16.81,opendata.reseaux-energies.fr,false,
2021-01-05 23:00:00,France,France,FR,82.81,111.14,83.73,15.3,opendata.reseaux-energies.fr,false,
2021-01-06 00:00:00,France,France,FR,84.32,113.32,83.3,14.3,opendata.reseaux-energies.fr,false,
2021-01-06 01:00:00,France,France,FR,85.27,114.52,83.06,14.15,opendata.reseaux-energies.fr,false,
2021-01-06 02:00:00,France,France,FR,79.68,108.14,83.74,13.39,opendata.reseaux-energies.fr,false,
2021-01-06 03:00:00,France,France,FR,77.67,105.49,84.29,13.29,opendata.reseaux-energies.fr,false,
2021-01-06 04:00:00,France,France,FR,83.21,111.84,83.63,13.78,opendata.reseaux-energies.fr,false,
2021-01-06 05:00:00,France,France,FR,89.4,119.15,82.57,14.73,opendata.reseaux-energies.fr,false,
2021-01-06 06:00:00,France,France,FR,88.7,118.34,82.59,16.13,opendata.reseaux-energies.fr,false,
2021-01-06 07:00:00,France,France,FR,92.89,122.99,82.13,18.3,opendata.reseaux-energies.fr,false,
2021-01-06 08:00:00,France,France,FR,86.61,115.26,83.26,20.27,opendata.reseaux-energies.fr,false,
2021-01-06 09:00:00,France,France,FR,80.28,107.41,84.44,22.34,opendata.reseaux-energies.fr,false,
2021-01-06 10:00:00,France,France,FR,77.49,103.94,84.98,23.59,opendata.reseaux-energies.fr,false,
2021-01-06 11:00:00,France,France,FR,79.65,106.53,84.64,24.09,opendata.reseaux-energies.fr,false,
2021-01-06 12:00:00,France,France,FR,78.94,105.7,84.75,23.78,opendata.reseaux-energies.fr,false,
2021-01-06 13:00:00,France,France,FR,78.87,105.72,84.64,22.69,opendata.reseaux-energies.fr,false,
2021-01-06 14:00:00,France,France,FR,83.24,111.6,83.82,20.67,opendata.reseaux-energies.fr,false,
2021-01-06 15:00:00,France,France,FR,84.21,113.0,83.63,19.65,opendata.reseaux-energies.fr,false,
2021-01-06 16:00:00,France,France,FR,80.15,107.81,84.31,20.53,opendata.reseaux-energies.fr,false,
2021-01-06 17:00:00,France,France,FR,77.14,103.16,85.07,23.5,opendata.reseaux-energies.fr,false,
2021-01-06 18:00:00,France,France,FR,77.72,103.23,85.23,24.53,opendata.reseaux-energies.fr,false,
2021-01-06 19:00:00,France,France,FR,81.78,108.78,84.27,22.23,opendata.reseaux-energies.fr,false,
2021-01-06 20:00:00,France,France,FR,87.62,116.49,82.94,17.87,opendata.reseaux-energies.fr,false,
2021-01-06 21:00:00,France,France,FR,93.38,123.8,81.77,14.73,opendata.reseaux-energies.fr,false,
2021-01-06 22:00:00,France,France,FR,94.04,124.31,81.81,15.45,opendata.reseaux-energies.fr,false,
2021-01-06 23:00:00,France,France,FR,91.98,122.04,82.13,14.45,opendata.reseaux-energies.fr,false,
2021-01-07 00:00:00,France,France,FR,94.75,125.61,81.61,13.54,opendata.reseaux-energies.fr,false,
2021-01-07 01:00:00,France,France,FR,96.45,127.55,81.34,12.83,opendata.reseaux-energies.fr,false,
2021-01-07 02:00:00,France,France,FR,93.03,123.67,81.67,12.22,opendata.reseaux-energies.fr,false,
2021-01-07 03:00:00,France,France,FR,88.54,117.95,82.63,12.52,opendata.reseaux-energies.fr,false,
2021-01-07 04:00:00,France,France,FR,95.14,125.57,81.71,12.25,opendata.reseaux-energies.fr,false,
2021-01-07 05:00:00,France,France,FR,94.76,124.33,82.23,13.63,opendata.reseaux-energies.fr,false,
2021-01-07 06:00:00,France,France,FR,98.12,128.94,81.28,17.41,opendata.reseaux-energies.fr,false,
2021-01-07 07:00:00,France,France,FR,94.65,124.02,82.32,21.21,opendata.reseaux-energies.fr,false,
2021-01-07 08:00:00,France,France,FR,89.07,116.24,83.91,23.66,opendata.reseaux-energies.fr,false,
2021-01-07 09:00:00,France,France,FR,86.04,113.09,84.29,24.36,opendata.reseaux-energies.fr,false,
2021-01-07 10:00:00,France,France,FR,84.54,112.1,84.24,24.18,opendata.reseaux-energies.fr,false,
2021-01-07 11:00:00,France,France,FR,84.35,112.47,84.07,24.25,opendata.reseaux-energies.fr,false,
2021-01-07 12:00:00,France,France,FR,82.59,110.69,84.16,23.62,opendata.reseaux-energies.fr,false,
2021-01-07 13:00:00,France,France,FR,82.45,110.77,83.95,22.28,opendata.reseaux-energies.fr,false,
2021-01-07 14:00:00,France,France,FR,81.88,109.91,83.99,20.81,opendata.reseaux-energies.fr,false,
2021-01-07 15:00:00,France,France,FR,79.55,106.81,84.3,20.5,opendata.reseaux-energies.fr,false,
2021-01-07 16:00:00,France,France,FR,80.48,106.99,84.45,22.5,opendata.reseaux-energies.fr,false,
2021-01-07 17:00:00,France,France,FR,85.18,112.0,84.12,24.97,opendata.reseaux-energies.fr,false,
2021-01-07 18:00:00,France,France,FR,91.24,119.77,83.45,25.13,opendata.reseaux-energies.fr,false,
2021-01-07 19:00:00,France,France,FR,84.77,112.33,83.91,22.87,opendata.reseaux-energies.fr,false,
2021-01-07 20:00:00,France,France,FR,82.42,110.36,83.73,18.97,opendata.reseaux-energies.fr,false,
2021-01-07 21:00:00,France,France,FR,88.94,118.06,82.75,16.35,opendata.reseaux-energies.fr,false,
2021-01-07 22:00:00,France,France,FR,95.48,125.94,81.64,15.96,opendata.reseaux-energies.fr,false,
2021-01-07 23:00:00,France,France,FR,87.53,116.58,82.82,14.9,opendata.reseaux-energies.fr,false,
2021-01-08 00:00:00,France,France,FR,85.76,114.52,83.12,14.7,opendata.reseaux-energies.fr,false,
2021-01-08 01:00:00,France,France,FR,87.79,116.94,82.74,14.53,opendata.reseaux-energies.fr,false,
2021-01-08 02:00:00,France,France,FR,85.58,114.33,83.01,13.61,opendata.reseaux-energies.fr,false,
2021-01-08 03:00:00,France,France,FR,84.98,113.78,82.98,12.59,opendata.reseaux-energies.fr,false,
2021-01-08 04:00:00,France,France,FR,91.21,121.42,81.98,13.03,opendata.reseaux-energies.fr,false,
2021-01-08 05:00:00,France,France,FR,96.12,127.72,81.23,15.05,opendata.reseaux-energies.fr,false,
2021-01-08 06:00:00,France,France,FR,95.9,127.34,81.65,17.87,opendata.reseaux-energies.fr,false,
2021-01-08 07:00:00,France,France,FR,94.57,125.02,82.19,21.36,opendata.reseaux-energies.fr,false,
2021-01-08 08:00:00,France,France,FR,91.88,121.04,83.03,23.44,opendata.reseaux-energies.fr,false,
2021-01-08 09:00:00,France,France,FR,86.64,115.14,83.84,24.71,opendata.reseaux-energies.fr,false,
2021-01-08 10:00:00,France,France,FR,82.65,110.94,84.26,24.65,opendata.reseaux-energies.fr,false,
2021-01-08 11:00:00,France,France,FR,78.5,105.75,84.76,25.42,opendata.reseaux-energies.fr,false,
2021-01-08 12:00:00,France,France,FR,76.3,103.29,85.02,24.86,opendata.reseaux-energies.fr,false,
2021-01-08 13:00:00,France,France,FR,63.95,88.94,86.59,23.5,opendata.reseaux-energies.fr,false,
2021-01-08 14:00:00,France,France,FR,73.21,99.76,85.36,22.23,opendata.reseaux-energies.fr,false,
2021-01-08 15:00:00,France,France,FR,81.57,109.81,84.07,20.05,opendata.reseaux-energies.fr,false,
2021-01-08 16:00:00,France,France,FR,82.48,110.17,84.11,20.85,opendata.reseaux-energies.fr,false,
2021-01-08 17:00:00,France,France,FR,85.22,112.69,83.8,22.81,opendata.reseaux-energies.fr,false,
2021-01-08 18:00:00,France,France,FR,83.1,109.85,84.11,24.04,opendata.reseaux-energies.fr,false,
2021-01-08 19:00:00,France,France,FR,84.24,111.6,83.76,22.4,opendata.reseaux-energies.fr,false,
2021-01-08 20:00:00,France,France,FR,83.46,111.83,83.47,19.05,opendata.reseaux-energies.fr,false,
2021-01-08 21:00:00,France,France,FR,86.21,115.1,83.01,17.12,opendata.reseaux-energies.fr,false,
2021-01-08 22:00:00,France,France,FR,90.09,119.71,82.41,17.19,opendata.reseaux-energies.fr,false,
2021-01-08 23:00:00,France,France,FR,89.63,119.12,82.6,16.44,opendata.reseaux-energies.fr,false,
2021-01-09 00:00:00,France,France,FR,91.45,121.34,82.33,15.28,opendata.reseaux-energies.fr,false,
2021-01-09 01:00:00,France,France,FR,87.73,117.15,82.72,14.61,opendata.reseaux-energies.fr,false,
2021-01-09 02:00:00,France,France,FR,81.47,109.85,83.53,13.9,opendata.reseaux-energies.fr,false,
2021-01-09 03:00:00,France,France,FR,81.28,109.62,83.61,12.93,opendata.reseaux-energies.fr,false,
2021-01-09 04:00:00,France,France,FR,82.96,111.55,83.46,13.13,opendata.reseaux-energies.fr,false,
2021-01-09 05:00:00,France,France,FR,84.71,113.56,83.22,13.7,opendata.reseaux-energies.fr,false,
2021-01-09 06:00:00,France,France,FR,84.69,113.27,83.34,14.76,opendata.reseaux-energies.fr,false,
2021-01-09 07:00:00,France,France,FR,89.2,117.87,83.22,16.49,opendata.reseaux-energies.fr,false,
2021-01-09 08:00:00,France,France,FR,91.15,119.99,83.24,18.89,opendata.reseaux-energies.fr,false,
2021-01-09 09:00:00,France,France,FR,84.21,112.12,84.25,20.99,opendata.reseaux-energies.fr,false,
2021-01-09 10:00:00,France,France,FR,79.14,106.51,84.95,21.88,opendata.reseaux-energies.fr,false,
2021-01-09 11:00:00,France,France,FR,81.96,110.21,84.47,22.56,opendata.reseaux-energies.fr,false,
2021-01-09 12:00:00,France,France,FR,78.42,106.36,84.82,21.77,opendata.reseaux-energies.fr,false,
2021-01-09 13:00:00,France,France,FR,71.12,97.79,85.71,20.67,opendata.reseaux-energies.fr,false,
2021-01-09 14:00:00,France,France,FR,67.66,93.45,86.16,20.4,opendata.reseaux-energies.fr,false,
2021-01-09 15:00:00,France,France,FR,63.77,88.65,86.69,19.9,opendata.reseaux-energies.fr,false,
2021-01-09 16:00:00,France,France,FR,66.66,91.53,86.47,21.32,opendata.reseaux-energies.fr,false,
2021-01-09 17:00:00,France,France,FR,73.04,98.38,85.87,23.87,opendata.reseaux-energies.fr,false,
2021-01-09 18:00:00,France,France,FR,76.66,102.73,85.3,23.94,opendata.reseaux-energies.fr,false,
2021-01-09 19:00:00,France,France,FR,77.5,104.24,84.86,22.14,opendata.reseaux-energies.fr,false,
2021-01-09 20:00:00,France,France,FR,76.77,103.78,84.65,19.68,opendata.reseaux-energies.fr,false,
2021-01-09 21:00:00,France,France,FR,81.0,108.77,84.07,18.52,opendata.reseaux-energies.fr,false,
2021-01-09 22:00:00,France,France,FR,84.27,112.26,83.83,19.21,opendata.reseaux-energies.fr,false,
2021-01-09 23:00:00,France,France,FR,78.74,105.89,84.71,18.69,opendata.reseaux-energies.fr,false,
2021-01-10 00:00:00,France,France,FR,75.64,102.27,85.42,17.32,opendata.reseaux-energies.fr,false,
2021-01-10 01:00:00,France,France,FR,74.5,100.93,85.6,16.79,opendata.reseaux-energies.fr,false,
2021-01-10 02:00:00,France,France,FR,66.88,91.62,86.99,15.9,opendata.reseaux-energies.fr,false,
2021-01-10 03:00:00,France,France,FR,63.81,87.79,87.58,14.94,opendata.reseaux-energies.fr,false,
2021-01-10 04:00:00,France,France,FR,65.28,89.45,87.44,14.46,opendata.reseaux-energies.fr,false,
2021-01-10 05:00:00,France,France,FR,68.33,93.12,86.86,14.62,opendata.reseaux-energies.fr,false,
2021-01-10 06:00:00,France,France,FR,75.11,100.97,85.94,14.86,opendata.reseaux-energies.fr,false,
2021-01-10 07:00:00,France,France,FR,78.16,104.69,85.32,15.07,opendata.reseaux-energies.fr,false,
2021-01-10 08:00:00,France,France,FR,81.97,109.61,84.44,16.13,opendata.reseaux-energies.fr,false,
2021-01-10 09:00:00,France,France,FR,81.97,110.15,84.26,18.34,opendata.reseaux-energies.fr,false,
2021-01-10 10:00:00,France,France,FR,79.35,107.57,84.53,19.26,opendata.reseaux-energies.fr,false,
2021-01-10 11:00:00,France,France,FR,78.92,107.19,84.65,20.25,opendata.reseaux-energies.fr,false,
2021-01-10 12:00:00,France,France,FR,75.87,103.56,85.11,19.8,opendata.reseaux-energies.fr,false,
2021-01-10 13:00:00,France,France,FR,75.44,103.11,85.03,17.48,opendata.reseaux-energies.fr,false,
2021-01-10 14:00:00,France,France,FR,74.7,101.99,85.04,15.9,opendata.reseaux-energies.fr,false,
2021-01-10 15:00:00,France,France,FR,74.91,101.9,84.92,14.84,opendata.reseaux-energies.fr,false,
2021-01-10 16:00:00,France,France,FR,78.37,105.57,84.56,16.02,opendata.reseaux-energies.fr,false,
2021-01-10 17:00:00,France,France,FR,80.62,108.22,84.38,19.98,opendata.reseaux-energies.fr,false,
2021-01-10 18:00:00,France,France,FR,78.69,105.96,84.64,21.54,opendata.reseaux-energies.fr,false,
2021-01-10 19:00:00,France,France,FR,78.19,105.3,84.68,20.71,opendata.reseaux-energies.fr,false,
2021-01-10 20:00:00,France,France,FR,81.17,109.1,84.0,17.87,opendata.reseaux-energies.fr,false,
2021-01-10 21:00:00,France,France,FR,84.31,112.81,83.5,15.99,opendata.reseaux-energies.fr,false,
2021-01-10 22:00:00,France,France,FR,80.49,108.03,84.03,17.44,opendata.reseaux-energies.fr,false,
2021-01-10 23:00:00,France,France,FR,79.2,106.93,84.1,15.7,opendata.reseaux-energies.fr,false,
2021-01-11 00:00:00,France,France,FR,79.15,107.22,83.96,14.29,opendata.reseaux-energies.fr,false,
2021-01-11 01:00:00,France,France,FR,79.47,107.55,83.9,13.69,opendata.reseaux-energies.fr,false,
2021-01-11 02:00:00,France,France,FR,76.48,103.73,84.57,12.88,opendata.reseaux-energies.fr,false,
2021-01-11 03:00:00,France,France,FR,72.94,99.59,85.09,12.84,opendata.reseaux-energies.fr,false,
2021-01-11 04:00:00,France,France,FR,73.19,100.31,84.64,13.12,opendata.reseaux-energies.fr,false,
2021-01-11 05:00:00,France,France,FR,74.02,100.66,84.9,15.41,opendata.reseaux-energies.fr,false,
2021-01-11 06:00:00,France,France,FR,83.49,111.58,83.67,20.46,opendata.reseaux-energies.fr,false,
2021-01-11 07:00:00,France,France,FR,83.86,110.81,84.12,24.58,opendata.reseaux-energies.fr,false,
2021-01-11 08:00:00,France,France,FR,81.79,108.46,84.54,25.85,opendata.reseaux-energies.fr,false,
2021-01-11 09:00:00,France,France,FR,81.56,108.88,84.54,25.95,opendata.reseaux-energies.fr,false,
2021-01-11 10:00:00,France,France,FR,78.75,105.93,84.87,25.57,opendata.reseaux-energies.fr,false,
2021-01-11 11:00:00,France,France,FR,77.04,104.17,85.18,25.5,opendata.reseaux-energies.fr,false,
2021-01-11 12:00:00,France,France,FR,74.26,100.82,85.48,25.47,opendata.reseaux-energies.fr,false,
2021-01-11 13:00:00,France,France,FR,71.79,97.8,85.78,24.45,opendata.reseaux-energies.fr,false,
2021-01-11 14:00:00,France,France,FR,70.35,96.07,85.83,24.09,opendata.reseaux-energies.fr,false,
2021-01-11 15:00:00,France,France,FR,73.48,99.89,85.17,23.06,opendata.reseaux-energies.fr,false,
2021-01-11 16:00:00,France,France,FR,73.41,98.98,85.63,24.63,opendata.reseaux-energies.fr,false,
