Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Czechia,Czechia,CZ,563.91,587.59,43.27,5.13,ceps.cz,false,
2021-01-01 01:00:00,Czechia,Czechia,CZ,554.46,580.14,43.82,5.36,ceps.cz,false,
2021-01-01 02:00:00,Czechia,Czechia,CZ,552.96,579.54,43.88,5.67,ceps.cz,false,
2021-01-01 03:00:00,Czechia,Czechia,CZ,557.76,585.17,43.32,5.61,ceps.cz,false,
2021-01-01 04:00:00,Czechia,Czechia,CZ,551.33,577.88,43.98,5.63,ceps.cz,false,
2021-01-01 05:00:00,Czechia,Czechia,CZ,544.46,571.53,44.52,5.99,ceps.cz,false,
2021-01-01 06:00:00,Czechia,Czechia,CZ,538.13,564.28,45.09,6.49,ceps.cz,false,
2021-01-01 07:00:00,Czechia,Czechia,CZ,528.33,554.29,46.11,6.91,ceps.cz,false,
2021-01-01 08:00:00,Czechia,Czechia,CZ,526.37,553.36,46.01,7.86,ceps.cz,false,
2021-01-01 09:00:00,Czechia,Czechia,CZ,517.03,543.88,47.02,9.25,ceps.cz,false,
2021-01-01 10:00:00,Czechia,Czechia,CZ,512.69,538.85,47.45,9.65,ceps.cz,false,
2021-01-01 11:00:00,Czechia,Czechia,CZ,527.1,551.71,46.41,9.13,ceps.cz,false,
2021-01-01 12:00:00,Czechia,Czechia,CZ,530.81,555.61,45.9,8.52,ceps.cz,false,
2021-01-01 13:00:00,Czechia,Czechia,CZ,542.56,567.92,44.87,7.27,ceps.cz,false,
2021-01-01 14:00:00,Czechia,Czechia,CZ,544.48,570.31,44.66,6.97,ceps.cz,false,
2021-01-01 15:00:00,Czechia,Czechia,CZ,557.52,582.93,43.97,7.47,ceps.cz,false,
2021-01-01 16:00:00,Czechia,Czechia,CZ,568.64,594.91,42.53,6.78,ceps.cz,false,
2021-01-01 17:00:00,Czechia,Czechia,CZ,572.23,598.46,42.57,7.55,ceps.cz,false,
2021-01-01 18:00:00,Czechia,Czechia,CZ,577.1,603.64,42.15,7.41,ceps.cz,false,
2021-01-01 19:00:00,Czechia,Czechia,CZ,582.36,609.48,41.14,6.27,ceps.cz,false,
2021-01-01 20:00:00,Czechia,Czechia,CZ,578.36,605.02,41.41,5.32,ceps.cz,false,
2021-01-01 21:00:00,Czechia,Czechia,CZ,578.21,604.8,41.39,5.04,ceps.cz,false,
2021-01-01 22:00:00,Czechia,Czechia,CZ,572.17,598.81,41.86,5.17,ceps.cz,false,
2021-01-01 23:00:00,Czechia,Czechia,CZ,566.02,594.93,42.15,5.28,ceps.cz,false,
2021-01-02 00:00:00,Czechia,Czechia,CZ,544.51,574.77,43.88,5.64,ceps.cz,false,
2021-01-02 01:00:00,Czechia,Czechia,CZ,535.24,565.86,44.59,5.83,ceps.cz,false,
2021-01-02 02:00:00,Czechia,Czechia,CZ,536.8,566.73,44.55,5.67,ceps.cz,false,
2021-01-02 03:00:00,Czechia,Czechia,CZ,533.3,562.7,44.96,5.69,ceps.cz,false,
2021-01-02 04:00:00,Czechia,Czechia,CZ,536.8,565.81,44.64,5.64,ceps.cz,false,
2021-01-02 05:00:00,Czechia,Czechia,CZ,551.09,579.44,43.58,5.86,ceps.cz,false,
2021-01-02 06:00:00,Czechia,Czechia,CZ,568.36,596.63,41.74,5.97,ceps.cz,false,
2021-01-02 07:00:00,Czechia,Czechia,CZ,563.22,594.67,40.71,5.98,ceps.cz,false,
2021-01-02 08:00:00,Czechia,Czechia,CZ,561.81,593.28,40.52,8.14,ceps.cz,false,
2021-01-02 09:00:00,Czechia,Czechia,CZ,558.21,590.54,40.08,8.05,ceps.cz,false,
2021-01-02 10:00:00,Czechia,Czechia,CZ,559.79,592.14,39.97,8.22,ceps.cz,false,
2021-01-02 11:00:00,Czechia,Czechia,CZ,558.53,590.5,40.55,8.97,ceps.cz,false,
2021-01-02 12:00:00,Czechia,Czechia,CZ,562.91,595.74,39.54,7.7,ceps.cz,false,
2021-01-02 13:00:00,Czechia,Czechia,CZ,573.33,605.78,38.8,6.68,ceps.cz,false,
2021-01-02 14:00:00,Czechia,Czechia,CZ,570.34,602.19,39.37,7.29,ceps.cz,false,
2021-01-02 15:00:00,Czechia,Czechia,CZ,577.97,609.81,39.07,8.73,ceps.cz,false,
2021-01-02 16:00:00,Czechia,Czechia,CZ,581.4,611.85,40.36,11.04,ceps.cz,false,
2021-01-02 17:00:00,Czechia,Czechia,CZ,577.63,607.51,40.82,11.13,ceps.cz,false,
2021-01-02 18:00:00,Czechia,Czechia,CZ,577.79,609.48,39.95,9.73,ceps.cz,false,
2021-01-02 19:00:00,Czechia,Czechia,CZ,591.03,615.35,44.71,14.25,ceps.cz,false,
2021-01-02 20:00:00,Czechia,Czechia,CZ,594.41,618.19,44.08,12.15,ceps.cz,false,
2021-01-02 21:00:00,Czechia,Czechia,CZ,587.94,614.03,41.24,6.27,ceps.cz,false,
2021-01-02 22:00:00,Czechia,Czechia,CZ,574.88,601.71,41.58,5.32,ceps.cz,false,
2021-01-02 23:00:00,Czechia,Czechia,CZ,535.48,563.92,44.83,5.82,ceps.cz,false,
2021-01-03 00:00:00,Czechia,Czechia,CZ,540.74,570.94,44.22,6.08,ceps.cz,false,
2021-01-03 01:00:00,Czechia,Czechia,CZ,536.78,567.71,44.53,6.38,ceps.cz,false,
2021-01-03 02:00:00,Czechia,Czechia,CZ,529.43,560.22,45.26,6.73,ceps.cz,false,
2021-01-03 03:00:00,Czechia,Czechia,CZ,530.09,561.37,45.15,7.1,ceps.cz,false,
2021-01-03 04:00:00,Czechia,Czechia,CZ,526.76,557.86,45.48,7.25,ceps.cz,false,
2021-01-03 05:00:00,Czechia,Czechia,CZ,525.3,556.35,45.73,7.5,ceps.cz,false,
2021-01-03 06:00:00,Czechia,Czechia,CZ,523.1,553.44,46.21,7.72,ceps.cz,false,
2021-01-03 07:00:00,Czechia,Czechia,CZ,528.66,557.38,46.08,7.76,ceps.cz,false,
2021-01-03 08:00:00,Czechia,Czechia,CZ,555.56,584.37,43.68,7.95,ceps.cz,false,
2021-01-03 09:00:00,Czechia,Czechia,CZ,552.14,577.95,44.37,8.25,ceps.cz,false,
2021-01-03 10:00:00,Czechia,Czechia,CZ,567.47,592.39,43.47,8.63,ceps.cz,false,
2021-01-03 11:00:00,Czechia,Czechia,CZ,568.73,591.85,44.91,10.5,ceps.cz,false,
2021-01-03 12:00:00,Czechia,Czechia,CZ,559.33,582.82,46.94,13.09,ceps.cz,false,
2021-01-03 13:00:00,Czechia,Czechia,CZ,561.09,586.63,43.91,8.22,ceps.cz,false,
2021-01-03 14:00:00,Czechia,Czechia,CZ,573.96,597.23,45.27,11.94,ceps.cz,false,
2021-01-03 15:00:00,Czechia,Czechia,CZ,570.83,593.46,45.74,12.6,ceps.cz,false,
2021-01-03 16:00:00,Czechia,Czechia,CZ,575.32,599.03,46.13,14.61,ceps.cz,false,
2021-01-03 17:00:00,Czechia,Czechia,CZ,578.05,602.25,45.95,14.84,ceps.cz,false,
2021-01-03 18:00:00,Czechia,Czechia,CZ,578.29,603.11,44.07,11.18,ceps.cz,false,
2021-01-03 19:00:00,Czechia,Czechia,CZ,569.59,592.73,45.54,11.75,ceps.cz,false,
2021-01-03 20:00:00,Czechia,Czechia,CZ,573.72,598.71,42.42,6.63,ceps.cz,false,
2021-01-03 21:00:00,Czechia,Czechia,CZ,572.49,597.74,42.18,6.12,ceps.cz,false,
2021-01-03 22:00:00,Czechia,Czechia,CZ,567.06,592.04,42.69,6.04,ceps.cz,false,
2021-01-03 23:00:00,Czechia,Czechia,CZ,557.24,582.79,43.53,5.98,ceps.cz,false,
2021-01-04 00:00:00,Czechia,Czechia,CZ,542.71,569.25,44.71,6.1,ceps.cz,false,
2021-01-04 01:00:00,Czechia,Czechia,CZ,534.13,561.76,45.36,6.31,ceps.cz,false,
2021-01-04 02:00:00,Czechia,Czechia,CZ,530.48,557.05,45.93,6.02,ceps.cz,false,
2021-01-04 03:00:00,Czechia,Czechia,CZ,544.88,570.65,44.69,5.6,ceps.cz,false,
2021-01-04 04:00:00,Czechia,Czechia,CZ,580.35,607.83,40.86,5.16,ceps.cz,false,
2021-01-04 05:00:00,Czechia,Czechia,CZ,593.04,622.85,38.11,5.15,ceps.cz,false,
2021-01-04 06:00:00,Czechia,Czechia,CZ,598.34,627.93,36.67,5.49,ceps.cz,false,
2021-01-04 07:00:00,Czechia,Czechia,CZ,596.13,624.79,37.64,7.73,ceps.cz,false,
2021-01-04 08:00:00,Czechia,Czechia,CZ,587.3,612.69,39.63,9.41,ceps.cz,false,
2021-01-04 09:00:00,Czechia,Czechia,CZ,581.49,608.85,39.57,9.71,ceps.cz,false,
2021-01-04 10:00:00,Czechia,Czechia,CZ,589.18,616.84,38.9,8.43,ceps.cz,false,
2021-01-04 11:00:00,Czechia,Czechia,CZ,592.24,619.63,38.92,9.56,ceps.cz,false,
2021-01-04 12:00:00,Czechia,Czechia,CZ,593.62,620.24,38.94,9.17,ceps.cz,false,
2021-01-04 13:00:00,Czechia,Czechia,CZ,595.09,622.19,37.89,7.57,ceps.cz,false,
2021-01-04 14:00:00,Czechia,Czechia,CZ,594.9,621.91,38.96,9.62,ceps.cz,false,
2021-01-04 15:00:00,Czechia,Czechia,CZ,598.03,625.45,39.13,10.85,ceps.cz,false,
2021-01-04 16:00:00,Czechia,Czechia,CZ,599.05,626.77,39.15,11.02,ceps.cz,false,
2021-01-04 17:00:00,Czechia,Czechia,CZ,603.77,631.88,37.85,8.78,ceps.cz,false,
2021-01-04 18:00:00,Czechia,Czechia,CZ,603.32,632.2,37.26,7.85,ceps.cz,false,
2021-01-04 19:00:00,Czechia,Czechia,CZ,605.85,634.5,37.13,7.46,ceps.cz,false,
2021-01-04 20:00:00,Czechia,Czechia,CZ,603.07,631.38,36.28,5.56,ceps.cz,false,
2021-01-04 21:00:00,Czechia,Czechia,CZ,610.32,635.17,36.97,5.09,ceps.cz,false,
2021-01-04 22:00:00,Czechia,Czechia,CZ,598.1,619.68,40.07,4.8,ceps.cz,false,
2021-01-04 23:00:00,Czechia,Czechia,CZ,571.2,594.33,42.45,5.02,ceps.cz,false,
2021-01-05 00:00:00,Czechia,Czechia,CZ,579.92,604.59,41.51,5.26,ceps.cz,false,
2021-01-05 01:00:00,Czechia,Czechia,CZ,574.93,600.18,41.94,5.47,ceps.cz,false,
2021-01-05 02:00:00,Czechia,Czechia,CZ,571.48,596.69,42.29,5.56,ceps.cz,false,
2021-01-05 03:00:00,Czechia,Czechia,CZ,584.07,608.77,41.2,5.43,ceps.cz,false,
2021-01-05 04:00:00,Czechia,Czechia,CZ,590.13,615.32,40.64,5.57,ceps.cz,false,
2021-01-05 05:00:00,Czechia,Czechia,CZ,602.25,629.22,38.68,6.18,ceps.cz,false,
2021-01-05 06:00:00,Czechia,Czechia,CZ,610.26,639.04,36.06,5.98,ceps.cz,false,
2021-01-05 07:00:00,Czechia,Czechia,CZ,606.75,634.31,37.84,8.88,ceps.cz,false,
2021-01-05 08:00:00,Czechia,Czechia,CZ,603.79,631.66,38.09,9.5,ceps.cz,false,
2021-01-05 09:00:00,Czechia,Czechia,CZ,604.96,632.7,38.2,9.91,ceps.cz,false,
2021-01-05 10:00:00,Czechia,Czechia,CZ,606.49,634.07,38.52,10.32,ceps.cz,false,
2021-01-05 11:00:00,Czechia,Czechia,CZ,605.31,633.14,38.39,10.06,ceps.cz,false,
2021-01-05 12:00:00,Czechia,Czechia,CZ,606.6,634.57,37.76,9.14,ceps.cz,false,
2021-01-05 13:00:00,Czechia,Czechia,CZ,606.42,635.04,37.02,7.92,ceps.cz,false,
2021-01-05 14:00:00,Czechia,Czechia,CZ,608.27,638.74,35.96,6.9,ceps.cz,false,
2021-01-05 15:00:00,Czechia,Czechia,CZ,600.39,628.96,38.65,10.36,ceps.cz,false,
2021-01-05 16:00:00,Czechia,Czechia,CZ,598.05,626.42,38.64,9.94,ceps.cz,false,
2021-01-05 17:00:00,Czechia,Czechia,CZ,595.46,624.9,37.27,7.43,ceps.cz,false,
2021-01-05 18:00:00,Czechia,Czechia,CZ,599.88,630.23,36.64,6.8,ceps.cz,false,
2021-01-05 19:00:00,Czechia,Czechia,CZ,602.72,633.59,36.05,5.62,ceps.cz,false,
2021-01-05 20:00:00,Czechia,Czechia,CZ,610.36,636.64,38.19,5.85,ceps.cz,false,
2021-01-05 21:00:00,Czechia,Czechia,CZ,603.0,627.23,39.66,5.53,ceps.cz,false,
2021-01-05 22:00:00,Czechia,Czechia,CZ,593.22,616.42,40.72,5.29,ceps.cz,false,
2021-01-05 23:00:00,Czechia,Czechia,CZ,592.02,617.75,40.22,5.58,ceps.cz,false,
2021-01-06 00:00:00,Czechia,Czechia,CZ,590.13,616.33,40.3,5.45,ceps.cz,false,
2021-01-06 01:00:00,Czechia,Czechia,CZ,586.75,611.9,40.71,5.32,ceps.cz,false,
2021-01-06 02:00:00,Czechia,Czechia,CZ,586.75,611.76,40.7,4.89,ceps.cz,false,
2021-01-06 03:00:00,Czechia,Czechia,CZ,589.09,614.54,40.43,4.78,ceps.cz,false,
2021-01-06 04:00:00,Czechia,Czechia,CZ,599.7,625.77,39.48,4.62,ceps.cz,false,
2021-01-06 05:00:00,Czechia,Czechia,CZ,604.68,632.95,38.83,6.09,ceps.cz,false,
2021-01-06 06:00:00,Czechia,Czechia,CZ,613.61,644.72,35.48,5.45,ceps.cz,false,
2021-01-06 07:00:00,Czechia,Czechia,CZ,612.07,643.61,35.11,5.15,ceps.cz,false,
2021-01-06 08:00:00,Czechia,Czechia,CZ,611.33,642.32,35.11,5.15,ceps.cz,false,
2021-01-06 09:00:00,Czechia,Czechia,CZ,616.73,647.75,34.68,5.21,ceps.cz,false,
2021-01-06 10:00:00,Czechia,Czechia,CZ,615.25,645.64,35.8,6.84,ceps.cz,false,
2021-01-06 11:00:00,Czechia,Czechia,CZ,610.49,638.73,38.26,9.87,ceps.cz,false,
2021-01-06 12:00:00,Czechia,Czechia,CZ,602.08,629.61,39.15,10.27,ceps.cz,false,
2021-01-06 13:00:00,Czechia,Czechia,CZ,606.43,634.82,37.72,8.48,ceps.cz,false,
2021-01-06 14:00:00,Czechia,Czechia,CZ,604.94,632.81,38.24,9.35,ceps.cz,false,
2021-01-06 15:00:00,Czechia,Czechia,CZ,598.5,625.36,39.32,10.35,ceps.cz,false,
2021-01-06 16:00:00,Czechia,Czechia,CZ,602.39,630.52,38.02,8.83,ceps.cz,false,
2021-01-06 17:00:00,Czechia,Czechia,CZ,602.87,631.44,37.36,7.99,ceps.cz,false,
2021-01-06 18:00:00,Czechia,Czechia,CZ,599.52,626.95,38.64,9.53,ceps.cz,false,
2021-01-06 19:00:00,Czechia,Czechia,CZ,604.3,633.27,36.86,7.02,ceps.cz,false,
2021-01-06 20:00:00,Czechia,Czechia,CZ,608.13,638.04,35.51,4.88,ceps.cz,false,
2021-01-06 21:00:00,Czechia,Czechia,CZ,608.28,637.56,35.32,4.13,ceps.cz,false,
2021-01-06 22:00:00,Czechia,Czechia,CZ,587.54,617.34,37.42,4.04,ceps.cz,false,
2021-01-06 23:00:00,Czechia,Czechia,CZ,565.9,593.68,39.77,4.07,ceps.cz,false,
2021-01-07 00:00:00,Czechia,Czechia,CZ,573.36,602.47,38.16,3.84,ceps.cz,false,
2021-01-07 01:00:00,Czechia,Czechia,CZ,573.32,603.54,37.95,3.88,ceps.cz,false,
2021-01-07 02:00:00,Czechia,Czechia,CZ,565.95,596.7,38.57,3.97,ceps.cz,false,
2021-01-07 03:00:00,Czechia,Czechia,CZ,576.57,607.73,37.61,3.89,ceps.cz,false,
2021-01-07 04:00:00,Czechia,Czechia,CZ,595.79,625.12,36.56,4.05,ceps.cz,false,
2021-01-07 05:00:00,Czechia,Czechia,CZ,616.8,647.08,34.59,4.63,ceps.cz,false,
2021-01-07 06:00:00,Czechia,Czechia,CZ,629.89,660.29,34.14,4.98,ceps.cz,false,
2021-01-07 07:00:00,Czechia,Czechia,CZ,606.23,636.57,36.97,9.67,ceps.cz,false,
2021-01-07 08:00:00,Czechia,Czechia,CZ,607.62,637.65,37.24,10.3,ceps.cz,false,
2021-01-07 09:00:00,Czechia,Czechia,CZ,616.0,644.74,37.54,10.34,ceps.cz,false,
2021-01-07 10:00:00,Czechia,Czechia,CZ,625.76,655.34,36.61,9.19,ceps.cz,false,
2021-01-07 11:00:00,Czechia,Czechia,CZ,624.49,654.86,35.34,7.09,ceps.cz,false,
2021-01-07 12:00:00,Czechia,Czechia,CZ,622.33,651.55,35.86,7.45,ceps.cz,false,
2021-01-07 13:00:00,Czechia,Czechia,CZ,621.3,650.29,35.98,7.39,ceps.cz,false,
2021-01-07 14:00:00,Czechia,Czechia,CZ,620.87,649.41,36.87,8.81,ceps.cz,false,
2021-01-07 15:00:00,Czechia,Czechia,CZ,610.12,636.72,39.08,11.26,ceps.cz,false,
2021-01-07 16:00:00,Czechia,Czechia,CZ,613.74,643.42,36.75,8.82,ceps.cz,false,
2021-01-07 17:00:00,Czechia,Czechia,CZ,612.94,641.81,37.59,9.88,ceps.cz,false,
2021-01-07 18:00:00,Czechia,Czechia,CZ,617.77,648.52,35.21,6.89,ceps.cz,false,
2021-01-07 19:00:00,Czechia,Czechia,CZ,613.09,642.59,35.5,6.38,ceps.cz,false,
2021-01-07 20:00:00,Czechia,Czechia,CZ,611.93,640.25,35.76,5.81,ceps.cz,false,
2021-01-07 21:00:00,Czechia,Czechia,CZ,610.07,637.22,35.46,4.43,ceps.cz,false,
2021-01-07 22:00:00,Czechia,Czechia,CZ,605.24,632.63,35.7,4.3,ceps.cz,false,
2021-01-07 23:00:00,Czechia,Czechia,CZ,592.34,622.48,36.52,3.98,ceps.cz,false,
2021-01-08 00:00:00,Czechia,Czechia,CZ,586.66,616.83,36.95,3.98,ceps.cz,false,
2021-01-08 01:00:00,Czechia,Czechia,CZ,579.36,608.82,37.69,4.02,ceps.cz,false,
2021-01-08 02:00:00,Czechia,Czechia,CZ,579.09,608.54,37.73,4.04,ceps.cz,false,
2021-01-08 03:00:00,Czechia,Czechia,CZ,583.58,613.62,37.25,4.02,ceps.cz,false,
2021-01-08 04:00:00,Czechia,Czechia,CZ,610.75,640.67,35.02,3.93,ceps.cz,false,
2021-01-08 05:00:00,Czechia,Czechia,CZ,621.53,652.92,34.18,4.56,ceps.cz,false,
2021-01-08 06:00:00,Czechia,Czechia,CZ,632.42,664.83,33.19,4.66,ceps.cz,false,
2021-01-08 07:00:00,Czechia,Czechia,CZ,617.69,646.49,36.44,8.48,ceps.cz,false,
2021-01-08 08:00:00,Czechia,Czechia,CZ,611.65,639.63,37.64,9.75,ceps.cz,false,
2021-01-08 09:00:00,Czechia,Czechia,CZ,596.87,622.71,40.3,12.67,ceps.cz,false,
2021-01-08 10:00:00,Czechia,Czechia,CZ,590.12,615.18,41.14,13.35,ceps.cz,false,
2021-01-08 11:00:00,Czechia,Czechia,CZ,588.57,614.88,40.21,12.08,ceps.cz,false,
2021-01-08 12:00:00,Czechia,Czechia,CZ,586.93,613.14,39.72,10.77,ceps.cz,false,
2021-01-08 13:00:00,Czechia,Czechia,CZ,592.98,622.81,37.64,8.68,ceps.cz,false,
2021-01-08 14:00:00,Czechia,Czechia,CZ,591.2,615.88,38.61,8.07,ceps.cz,false,
2021-01-08 15:00:00,Czechia,Czechia,CZ,597.88,624.14,37.88,7.95,ceps.cz,false,
2021-01-08 16:00:00,Czechia,Czechia,CZ,607.93,635.79,36.58,7.35,ceps.cz,false,
2021-01-08 17:00:00,Czechia,Czechia,CZ,613.12,642.17,35.57,6.02,ceps.cz,false,
2021-01-08 18:00:00,Czechia,Czechia,CZ,609.25,637.81,35.62,5.47,ceps.cz,false,
2021-01-08 19:00:00,Czechia,Czechia,CZ,610.42,638.88,35.4,4.96,ceps.cz,false,
2021-01-08 20:00:00,Czechia,Czechia,CZ,616.81,645.52,34.82,4.73,ceps.cz,false,
2021-01-08 21:00:00,Czechia,Czechia,CZ,614.28,641.31,34.94,4.02,ceps.cz,false,
2021-01-08 22:00:00,Czechia,Czechia,CZ,598.89,626.17,36.18,3.76,ceps.cz,false,
2021-01-08 23:00:00,Czechia,Czechia,CZ,571.95,596.22,41.17,4.3,ceps.cz,false,
2021-01-09 00:00:00,Czechia,Czechia,CZ,579.71,602.02,41.61,4.31,ceps.cz,false,
2021-01-09 01:00:00,Czechia,Czechia,CZ,587.24,611.34,40.77,4.35,ceps.cz,false,
2021-01-09 02:00:00,Czechia,Czechia,CZ,579.79,602.91,41.5,4.36,ceps.cz,false,
2021-01-09 03:00:00,Czechia,Czechia,CZ,572.75,596.61,42.1,4.41,ceps.cz,false,
2021-01-09 04:00:00,Czechia,Czechia,CZ,578.23,601.83,41.73,4.4,ceps.cz,false,
2021-01-09 05:00:00,Czechia,Czechia,CZ,582.43,606.02,41.71,4.9,ceps.cz,false,
2021-01-09 06:00:00,Czechia,Czechia,CZ,591.1,615.78,39.87,4.89,ceps.cz,false,
2021-01-09 07:00:00,Czechia,Czechia,CZ,579.46,607.84,38.23,4.9,ceps.cz,false,
2021-01-09 08:00:00,Czechia,Czechia,CZ,577.14,604.67,38.98,6.59,ceps.cz,false,
2021-01-09 09:00:00,Czechia,Czechia,CZ,584.61,613.95,38.49,7.29,ceps.cz,false,
2021-01-09 10:00:00,Czechia,Czechia,CZ,573.32,600.2,41.3,10.49,ceps.cz,false,
2021-01-09 11:00:00,Czechia,Czechia,CZ,568.36,596.13,41.04,9.66,ceps.cz,false,
2021-01-09 12:00:00,Czechia,Czechia,CZ,576.04,604.69,38.68,6.56,ceps.cz,false,
2021-01-09 13:00:00,Czechia,Czechia,CZ,578.72,606.68,38.53,5.89,ceps.cz,false,
2021-01-09 14:00:00,Czechia,Czechia,CZ,581.31,609.96,37.88,5.57,ceps.cz,false,
2021-01-09 15:00:00,Czechia,Czechia,CZ,584.36,613.37,38.05,6.28,ceps.cz,false,
2021-01-09 16:00:00,Czechia,Czechia,CZ,588.13,616.43,38.91,7.77,ceps.cz,false,
2021-01-09 17:00:00,Czechia,Czechia,CZ,592.58,621.31,38.49,7.69,ceps.cz,false,
2021-01-09 18:00:00,Czechia,Czechia,CZ,590.99,620.26,37.98,6.67,ceps.cz,false,
2021-01-09 19:00:00,Czechia,Czechia,CZ,592.21,622.68,36.82,5.01,ceps.cz,false,
2021-01-09 20:00:00,Czechia,Czechia,CZ,585.01,613.81,37.35,4.49,ceps.cz,false,
2021-01-09 21:00:00,Czechia,Czechia,CZ,598.05,621.72,39.08,4.42,ceps.cz,false,
2021-01-09 22:00:00,Czechia,Czechia,CZ,596.08,617.78,40.37,4.1,ceps.cz,false,
2021-01-09 23:00:00,Czechia,Czechia,CZ,565.58,587.95,43.19,4.34,ceps.cz,false,
2021-01-10 00:00:00,Czechia,Czechia,CZ,549.94,574.16,44.38,4.6,ceps.cz,false,
2021-01-10 01:00:00,Czechia,Czechia,CZ,557.02,581.66,43.75,4.49,ceps.cz,false,
2021-01-10 02:00:00,Czechia,Czechia,CZ,565.47,589.05,43.17,4.36,ceps.cz,false,
2021-01-10 03:00:00,Czechia,Czechia,CZ,555.9,580.58,43.93,4.53,ceps.cz,false,
2021-01-10 04:00:00,Czechia,Czechia,CZ,565.17,589.34,43.11,4.4,ceps.cz,false,
2021-01-10 05:00:00,Czechia,Czechia,CZ,567.84,593.24,42.76,5.01,ceps.cz,false,
2021-01-10 06:00:00,Czechia,Czechia,CZ,576.6,601.09,42.14,5.38,ceps.cz,false,
2021-01-10 07:00:00,Czechia,Czechia,CZ,590.86,615.56,40.71,5.22,ceps.cz,false,
2021-01-10 08:00:00,Czechia,Czechia,CZ,596.7,621.65,40.25,5.89,ceps.cz,false,
2021-01-10 09:00:00,Czechia,Czechia,CZ,578.73,603.5,42.53,9.42,ceps.cz,false,
2021-01-10 10:00:00,Czechia,Czechia,CZ,573.25,597.4,44.52,12.74,ceps.cz,false,
2021-01-10 11:00:00,Czechia,Czechia,CZ,578.41,604.53,42.04,8.94,ceps.cz,false,
2021-01-10 12:00:00,Czechia,Czechia,CZ,574.24,599.31,42.39,8.78,ceps.cz,false,
2021-01-10 13:00:00,Czechia,Czechia,CZ,572.85,598.15,42.51,8.2,ceps.cz,false,
2021-01-10 14:00:00,Czechia,Czechia,CZ,581.22,607.41,41.59,7.29,ceps.cz,false,
2021-01-10 15:00:00,Czechia,Czechia,CZ,595.2,618.76,42.07,9.15,ceps.cz,false,
2021-01-10 16:00:00,Czechia,Czechia,CZ,583.2,606.96,42.63,10.42,ceps.cz,false,
2021-01-10 17:00:00,Czechia,Czechia,CZ,581.73,605.25,42.52,9.7,ceps.cz,false,
2021-01-10 18:00:00,Czechia,Czechia,CZ,582.44,606.55,41.92,8.16,ceps.cz,false,
2021-01-10 19:00:00,Czechia,Czechia,CZ,591.67,614.44,41.1,7.02,ceps.cz,false,
2021-01-10 20:00:00,Czechia,Czechia,CZ,598.92,622.41,40.26,5.44,ceps.cz,false,
2021-01-10 21:00:00,Czechia,Czechia,CZ,587.51,610.76,41.06,5.06,ceps.cz,false,
2021-01-10 22:00:00,Czechia,Czechia,CZ,579.46,602.02,41.99,5.02,ceps.cz,false,
2021-01-10 23:00:00,Czechia,Czechia,CZ,573.04,594.14,42.82,4.84,ceps.cz,false,
2021-01-11 00:00:00,Czechia,Czechia,CZ,548.62,573.07,44.6,5.93,ceps.cz,false,
2021-01-11 01:00:00,Czechia,Czechia,CZ,550.2,575.04,44.4,5.91,ceps.cz,false,
2021-01-11 02:00:00,Czechia,Czechia,CZ,547.56,572.68,44.59,5.94,ceps.cz,false,
2021-01-11 03:00:00,Czechia,Czechia,CZ,558.78,583.91,43.68,6.55,ceps.cz,false,
2021-01-11 04:00:00,Czechia,Czechia,CZ,583.18,606.95,41.61,6.24,ceps.cz,false,
2021-01-11 05:00:00,Czechia,Czechia,CZ,592.03,617.46,41.08,9.51,ceps.cz,false,
2021-01-11 06:00:00,Czechia,Czechia,CZ,599.7,623.76,41.63,12.85,ceps.cz,false,
2021-01-11 07:00:00,Czechia,Czechia,CZ,591.88,618.97,40.04,11.88,ceps.cz,false,
2021-01-11 08:00:00,Czechia,Czechia,CZ,581.47,608.52,42.05,15.11,ceps.cz,false,
2021-01-11 09:00:00,Czechia,Czechia,CZ,573.22,601.93,41.01,13.72,ceps.cz,false,
2021-01-11 10:00:00,Czechia,Czechia,CZ,567.69,594.91,42.71,16.32,ceps.cz,false,
2021-01-11 11:00:00,Czechia,Czechia,CZ,568.81,598.7,40.65,13.58,ceps.cz,false,
2021-01-11 12:00:00,Czechia,Czechia,CZ,569.59,599.19,41.26,14.22,ceps.cz,false,
2021-01-11 13:00:00,Czechia,Czechia,CZ,577.64,609.18,39.01,11.39,ceps.cz,false,
2021-01-11 14:00:00,Czechia,Czechia,CZ,578.42,609.23,39.59,12.25,ceps.cz,false,
2021-01-11 15:00:00,Czechia,Czechia,CZ,573.72,604.71,40.38,13.34,ceps.cz,false,
2021-01-11 16:00:00,Czechia,Czechia,CZ,578.72,609.4,39.97,13.17,ceps.cz,false,
2021-01-11 17:00:00,Czechia,Czechia,CZ,575.3,606.93,39.42,12.26,ceps.cz,false,
2021-01-11 18:00:00,Czechia,Czechia,CZ,569.36,600.59,39.68,12.21,ceps.cz,false,
2021-01-11 19:00:00,Czechia,Czechia,CZ,555.48,587.09,41.4,13.09,ceps.cz,false,
2021-01-11 20:00:00,Czechia,Czechia,CZ,543.49,572.3,44.3,14.5,ceps.cz,false,
